Year_Birth,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Children,Age,Partner,Family_Size,Age_Category,MntTotal,Cluster
1965.0,Graduated,7579.200000000001,0,0,20.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,0,0,0,0,0,0.0,3,11,0,0,58.0,Not Partner,1,Adult,7.0,4
1979.0,Post Graduated,33462.0,1,0,78.0,22.0,3.0,18.0,0.0,0.0,11.0,1.0,2.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,1,44.0,Not Partner,2,Adult,54.0,4
1978.0,Graduated,63693.0,0,1,63.0,587.0,43.0,337.0,42.0,87.0,54.0,3.0,11.0,6.0,9.0,6.0,0,0,0,0,0,0.0,3,11,0,1,45.0,Not Partner,2,Adult,1150.0,2
1950.0,Graduated,80763.0,0,0,17.0,674.0,168.0,108.0,192.0,42.0,227.0,1.0,5.0,10.610000000000127,6.0,3.0,0,0,1,1,0,0.0,3,11,1,0,73.0,Partner,2,Elderly,1411.0,1
1974.0,Post Graduated,65352.0,0,1,43.0,284.0,3.0,84.0,4.0,7.0,23.0,2.0,4.0,2.0,8.0,4.0,0,0,0,0,0,0.0,3,11,0,1,49.0,Partner,3,Adult,405.0,2
1978.0,Post Graduated,82170.0,0,0,13.0,1023.0,93.0,651.0,49.0,55.0,37.0,1.0,5.0,6.0,7.0,2.0,0,0,0,0,0,0.0,3,11,0,0,45.0,Partner,2,Adult,1908.0,0
1969.0,Graduated,75759.0,0,0,46.0,1285.0,22.0,708.0,89.0,91.0,182.0,1.0,9.0,7.0,9.0,5.0,1,0,1,1,0,0.0,3,11,1,0,54.0,Partner,2,Adult,2377.0,0
1976.0,Graduated,79689.0,0,0,65.0,311.0,26.0,640.0,180.0,37.0,121.0,1.0,4.0,9.0,13.0,2.0,0,0,0,0,0,0.0,3,11,0,0,47.0,Not Partner,1,Adult,1315.0,0
1956.0,Post Graduated,35340.0,1,1,1.0,27.0,0.0,12.0,0.0,1.0,5.0,2.0,2.0,0.0,3.0,5.0,0,0,0,0,0,0.0,3,11,0,2,67.0,Not Partner,3,Elderly,45.0,2
1954.0,Graduated,85683.0,0,0,6.0,1285.0,17.0,311.0,45.0,69.0,51.0,1.0,2.0,4.0,10.0,1.0,0,1,1,1,1,0.0,3,11,1,0,69.0,Not Partner,1,Elderly,1778.0,3
1972.0,Graduated,24884.0,1,0,32.0,3.0,6.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,1,51.0,Partner,3,Adult,19.0,1
1981.0,Post Graduated,42021.0,1,0,34.0,393.0,5.0,136.0,7.0,5.0,27.0,5.0,10.0,1.0,6.0,9.0,1,0,0,0,0,0.0,3,11,0,1,42.0,Partner,3,Adult,573.0,0
1989.0,Graduated,64449.0,1,0,70.0,218.0,63.0,282.0,137.0,35.0,70.0,4.0,5.0,3.0,12.0,4.0,0,0,0,0,0,0.0,3,11,0,1,34.0,Not Partner,2,Adult,805.0,2
1954.0,Graduated,64587.0,1,1,49.0,66.0,0.0,16.0,0.0,6.0,20.0,2.0,1.0,1.0,4.0,3.0,0,0,0,0,0,0.0,3,11,0,2,69.0,Not Partner,3,Elderly,108.0,2
1992.0,Graduated,34824.0,0,0,65.0,4.0,2.0,11.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,6.0,0,0,0,0,0,0.0,3,11,0,0,31.0,Not Partner,1,Young,23.0,3
1978.0,Graduated,75437.0,0,0,25.0,795.0,0.0,545.0,95.0,58.0,0.0,1.0,8.0,4.0,10.0,6.0,0,0,0,1,0,0.0,3,11,0,0,45.0,Partner,2,Adult,1493.0,4
1957.0,Graduated,26091.0,1,1,84.0,15.0,10.0,19.0,8.0,17.0,20.0,3.0,2.0,1.0,3.0,5.0,0,0,0,0,0,0.0,3,11,0,2,66.0,Partner,4,Elderly,89.0,2
1973.0,Graduated,52845.0,1,0,7.0,384.0,25.0,292.0,130.0,41.0,64.0,3.0,8.0,8.0,6.0,6.0,1,0,0,0,0,0.0,3,11,0,1,50.0,Partner,3,Adult,936.0,1
1956.0,Graduated,46086.0,0,1,34.0,244.0,8.0,32.0,7.0,2.0,50.0,4.0,3.0,1.0,8.0,4.0,0,0,0,0,0,0.0,3,11,0,1,67.0,Not Partner,2,Elderly,343.0,4
1956.0,Post Graduated,78028.0,0,1,38.0,158.0,19.0,288.0,25.0,0.0,38.0,1.0,6.0,4.0,9.0,7.0,0,1,1,0,0,0.0,3,11,1,1,67.0,Not Partner,2,Elderly,528.0,1
1987.0,Post Graduated,94458.79999999999,0,0,1.0,1285.0,21.0,449.0,106.0,20.0,20.0,1.0,4.0,3.0,4.0,1.0,0,0,1,1,0,0.0,3,11,1,0,36.0,Not Partner,1,Adult,1901.0,1
1981.0,Graduated,56337.0,1,1,25.0,349.0,16.0,144.0,28.0,5.0,182.0,5.0,8.0,5.0,4.0,8.0,1,0,0,1,0,0.0,3,11,1,2,42.0,Partner,4,Adult,724.0,2
1987.0,Graduated,22434.0,1,0,25.0,4.0,12.0,11.0,3.0,13.0,15.0,2.0,2.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,1,36.0,Partner,3,Adult,58.0,2
1954.0,Post Graduated,36930.0,0,1,50.0,223.0,2.0,31.0,0.0,2.0,39.0,5.0,5.0,2.0,4.0,8.0,0,0,0,0,0,0.0,3,11,0,1,69.0,Partner,3,Elderly,297.0,2
1954.0,Graduated,36130.0,0,1,46.0,157.0,43.0,127.0,68.0,56.0,37.0,6.0,3.0,8.0,4.0,4.0,1,0,0,0,0,0.0,3,11,1,1,69.0,Not Partner,2,Elderly,488.0,1
1953.0,Post Graduated,65569.0,0,1,96.0,397.0,46.0,288.0,20.0,38.0,70.0,2.0,6.0,5.0,10.0,3.0,0,0,0,0,0,0.0,3,11,0,1,70.0,Partner,3,Elderly,859.0,4
1952.0,Graduated,83844.0,0,0,57.0,901.0,31.0,345.0,75.0,31.0,191.0,1.0,4.0,4.0,11.0,1.0,0,0,1,0,0,0.0,3,11,0,0,71.0,Partner,2,Elderly,1574.0,1
1968.0,Graduated,19514.0,1,1,47.0,14.0,3.0,21.0,2.0,1.0,28.0,4.0,3.0,1.0,2.0,8.0,1,0,0,0,0,0.0,3,11,0,2,55.0,Partner,4,Adult,69.0,1
1963.0,Post Graduated,36736.0,1,1,52.0,10.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,6.0,0,0,0,0,0,0.0,3,11,0,2,60.0,Not Partner,3,Adult,17.0,2
1979.0,Graduated,77568.0,0,1,30.0,1230.0,0.0,396.0,226.22000000000025,177.22000000000025,158.0,1.0,10.0,2.0,8.0,5.0,0,1,1,1,0,0.0,3,11,0,1,44.0,Partner,3,Adult,2187.4400000000005,1
1976.0,Post Graduated,49187.0,0,1,63.0,81.0,1.0,31.0,2.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,0,0,0,0,0,0.0,3,11,0,1,47.0,Partner,3,Adult,116.0,3
1978.0,Graduated,30168.0,1,0,51.0,154.0,20.0,66.0,0.0,12.0,27.0,7.0,6.0,1.0,4.0,9.0,0,0,0,0,0,0.0,3,11,0,1,45.0,Not Partner,2,Adult,279.0,2
1968.0,Post Graduated,34053.0,0,1,14.0,63.0,0.0,21.0,7.0,0.0,12.0,1.0,3.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,1,55.0,Partner,3,Adult,103.0,4
1971.0,Post Graduated,38196.0,1,1,20.0,30.0,0.0,11.0,0.0,0.0,3.0,3.0,2.0,0.0,4.0,5.0,0,0,0,0,0,0.0,3,11,0,2,52.0,Partner,4,Adult,44.0,3
1951.0,Post Graduated,59412.0,0,0,56.0,90.0,67.0,165.0,30.0,43.0,11.0,1.0,4.0,2.0,8.0,3.0,0,0,0,0,0,0.0,3,11,0,0,72.0,Partner,2,Elderly,406.0,4
1965.0,Graduated,70924.0,0,0,41.0,635.0,114.0,254.0,132.0,152.0,76.0,1.0,6.0,6.0,7.0,3.0,0,0,1,0,0,0.0,3,11,0,0,58.0,Partner,2,Adult,1363.0,2
1969.0,Graduated,54165.0,0,0,72.0,127.0,4.0,73.0,15.0,6.0,11.0,1.0,2.0,1.0,7.0,2.0,0,0,0,0,0,0.0,3,11,0,0,54.0,Partner,2,Adult,236.0,2
1973.0,Graduated,32300.0,1,0,1.0,13.0,3.0,6.0,6.0,5.0,6.0,1.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,1,50.0,Partner,3,Adult,39.0,0
1976.0,Graduated,20180.0,0,0,27.0,18.0,42.0,24.0,15.0,20.0,18.0,1.0,2.0,1.0,4.0,7.0,0,0,0,0,0,0.0,3,11,0,0,47.0,Not Partner,1,Adult,137.0,2
1973.0,Graduated,34961.0,1,0,77.0,45.0,2.0,26.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,1,50.0,Partner,3,Adult,79.0,1
1974.0,Post Graduated,28440.0,1,0,87.0,38.0,1.0,24.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,1,49.0,Partner,3,Adult,63.0,2
1953.0,Post Graduated,64504.0,1,2,81.0,986.0,36.0,168.0,16.0,0.0,108.0,7.0,11.0,3.0,4.0,7.0,0,0,0,0,0,0.0,3,11,1,3,70.0,Partner,5,Elderly,1314.0,4
1966.0,Post Graduated,33564.0,0,1,51.0,61.0,0.0,3.0,0.0,0.0,7.0,1.0,1.0,1.0,3.0,5.0,0,0,0,0,0,0.0,3,11,0,1,57.0,Partner,3,Adult,71.0,1
1978.0,Graduated,17345.0,1,0,79.0,4.0,9.0,16.0,17.0,0.0,12.0,2.0,2.0,1.0,2.0,8.0,0,0,0,0,0,0.0,3,11,0,1,45.0,Partner,3,Adult,58.0,4
1967.0,Post Graduated,56320.0,0,1,11.0,201.0,53.0,172.0,116.0,77.0,83.0,3.0,5.0,4.0,9.0,4.0,0,0,0,0,0,0.0,3,11,0,1,56.0,Partner,3,Adult,702.0,1
1978.0,Graduated,28647.0,1,0,54.0,19.0,8.0,29.0,0.0,12.0,26.0,1.0,2.0,2.0,2.0,7.0,1,0,0,0,0,0.0,3,11,1,1,45.0,Not Partner,2,Adult,94.0,2
1987.0,Not Graduated,15038.0,1,0,93.0,4.0,8.0,11.0,19.0,12.0,26.0,2.0,2.0,1.0,2.0,9.0,0,0,0,0,0,0.0,3,11,0,1,36.0,Not Partner,2,Adult,80.0,2
1958.0,Post Graduated,32173.0,0,1,0.0,18.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,4.0,0,0,0,0,0,0.0,3,11,0,1,65.0,Not Partner,2,Elderly,22.0,1
1964.0,Graduated,68316.0,0,1,54.0,806.0,80.0,161.0,120.0,11.0,33.0,5.0,10.0,7.0,10.0,6.0,0,0,0,0,0,0.0,3,11,0,1,59.0,Partner,3,Adult,1211.0,3
1971.0,Graduated,74538.0,0,0,21.0,380.0,98.0,733.0,110.0,112.0,28.0,1.0,8.0,8.0,5.0,3.0,0,0,1,0,0,0.0,3,11,1,0,52.0,Partner,2,Adult,1461.0,2
1971.0,Graduated,91700.0,0,0,58.0,576.0,172.0,915.0,125.0,115.0,19.0,1.0,8.0,6.0,5.0,3.0,0,0,0,0,0,0.0,3,11,1,0,52.0,Not Partner,1,Adult,1922.0,1
1969.0,Graduated,68695.0,0,0,3.0,458.0,81.0,356.0,106.0,50.0,40.0,1.0,4.0,4.0,7.0,2.0,0,0,0,0,0,0.0,3,11,0,0,54.0,Partner,2,Adult,1091.0,4
1977.0,Graduated,31056.0,1,0,98.0,5.0,10.0,13.0,3.0,8.0,16.0,1.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,1,46.0,Partner,3,Adult,55.0,1
1973.0,Graduated,79593.0,0,0,70.0,350.0,60.0,568.0,110.0,133.0,145.0,1.0,5.0,6.0,7.0,2.0,0,0,1,0,0,0.0,3,11,0,0,50.0,Partner,2,Adult,1366.0,2
1980.0,Graduated,28071.0,0,0,65.0,39.0,33.0,130.0,41.0,26.0,44.0,2.0,5.0,1.0,5.0,8.0,0,0,0,0,0,0.0,3,11,0,0,43.0,Not Partner,1,Adult,313.0,1
1958.0,Post Graduated,37334.0,1,1,44.0,26.0,1.0,16.0,2.0,2.0,15.0,4.0,3.0,0.0,4.0,4.0,0,0,0,0,0,0.0,3,11,0,2,65.0,Partner,4,Elderly,62.0,2
1972.0,Post Graduated,46423.0,1,1,6.0,68.0,0.0,16.0,0.0,0.0,8.0,3.0,2.0,0.0,4.0,7.0,0,0,0,0,0,0.0,3,11,0,2,51.0,Not Partner,3,Adult,92.0,2
1971.0,Post Graduated,37126.0,1,0,9.0,45.0,3.0,9.0,4.0,4.0,7.0,1.0,1.0,2.0,2.0,6.0,1,0,0,0,0,0.0,3,11,1,1,52.0,Partner,3,Adult,72.0,1
1953.0,Graduated,47703.0,0,1,95.0,359.0,0.0,134.0,13.0,26.0,123.0,4.0,6.0,3.0,8.0,5.0,0,0,0,0,0,0.0,3,11,0,1,70.0,Partner,3,Elderly,655.0,2
1959.0,Graduated,61180.0,0,1,70.0,403.0,24.0,29.0,6.0,24.0,218.0,2.0,5.0,5.0,6.0,3.0,1,0,0,0,0,0.0,3,11,0,1,64.0,Partner,3,Elderly,704.0,4
1954.0,Graduated,38998.0,1,1,92.0,34.0,1.0,14.0,0.0,0.0,5.0,3.0,2.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,2,69.0,Partner,4,Elderly,54.0,1
1991.0,Graduated,8028.0,0,0,62.0,73.0,18.0,66.0,7.0,12.0,2.0,10.0,0.0,1.0,2.0,9.0,0,0,0,0,0,0.0,3,11,0,0,32.0,Not Partner,1,Adult,178.0,0
1962.0,Graduated,76081.0,0,0,85.0,292.0,30.0,415.0,63.0,33.0,200.0,1.0,4.0,5.0,4.0,2.0,0,0,0,1,0,0.0,3,11,0,0,61.0,Partner,2,Elderly,1033.0,1
1986.0,Graduated,34728.0,1,0,2.0,14.0,0.0,16.0,0.0,0.0,6.0,1.0,1.0,1.0,2.0,6.0,0,0,0,0,0,0.0,3,11,1,1,37.0,Partner,3,Adult,36.0,2
1965.0,Post Graduated,33168.0,0,1,0.0,80.0,1.0,37.0,0.0,1.0,3.0,3.0,2.0,1.0,4.0,7.0,0,0,0,0,0,0.0,3,11,0,1,58.0,Not Partner,2,Adult,122.0,0
1966.0,Post Graduated,33585.0,0,1,91.0,30.0,11.0,33.0,13.0,6.0,29.0,1.0,2.0,0.0,4.0,4.0,0,0,0,0,0,0.0,3,11,0,1,57.0,Partner,3,Adult,122.0,2
1960.0,Post Graduated,77037.0,0,1,3.0,463.0,96.0,333.0,168.0,53.0,10.0,1.0,7.0,7.0,12.0,3.0,0,0,0,0,0,0.0,3,11,0,1,63.0,Partner,3,Elderly,1123.0,2
1984.0,Graduated,35196.0,1,0,68.0,75.0,12.0,141.0,43.0,39.0,187.0,6.0,6.0,1.0,5.0,8.0,0,0,0,0,0,0.0,3,11,1,1,39.0,Partner,3,Adult,497.0,2
1966.0,Graduated,44529.0,0,1,98.0,538.0,13.0,91.0,17.0,6.0,26.0,6.0,6.0,2.0,11.0,5.0,0,1,0,0,0,0.0,3,11,0,1,57.0,Partner,3,Adult,691.0,0
1965.0,Graduated,70924.0,0,0,41.0,635.0,114.0,254.0,132.0,152.0,76.0,1.0,6.0,6.0,7.0,3.0,0,0,1,0,0,0.0,3,11,0,0,58.0,Partner,2,Adult,1363.0,4
1966.0,Post Graduated,28764.0,1,1,16.0,8.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,1,0,0,0,0,0.0,3,11,0,2,57.0,Partner,4,Adult,12.0,2
1949.0,Post Graduated,69098.0,0,0,82.0,1285.0,22.0,780.0,145.0,0.0,178.0,1.0,7.0,8.0,9.0,5.0,0,0,0,0,0,0.0,3,11,0,0,74.0,Partner,2,Elderly,2410.0,3
1970.0,Graduated,25959.0,1,1,1.0,4.0,2.0,12.0,7.0,5.0,26.0,2.0,1.0,2.0,2.0,6.0,0,0,0,0,0,0.0,3,11,1,2,53.0,Not Partner,3,Adult,56.0,0
1983.0,Post Graduated,27100.0,1,0,64.0,12.0,0.0,13.0,2.0,0.0,10.0,1.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,1,40.0,Partner,3,Adult,37.0,0
1985.0,Graduated,70596.0,0,0,68.0,347.0,44.0,534.0,17.0,0.0,26.0,1.0,3.0,5.0,12.0,2.0,0,0,0,0,0,0.0,3,11,0,0,38.0,Not Partner,1,Adult,968.0,4
1974.0,Graduated,42557.0,0,1,98.0,192.0,5.0,53.0,0.0,5.0,15.0,4.0,6.0,1.0,4.0,8.0,0,0,0,0,0,0.0,3,11,0,1,49.0,Partner,3,Adult,270.0,2
1951.0,Post Graduated,53312.0,0,0,32.0,241.0,0.0,12.0,0.0,0.0,25.0,1.0,5.0,1.0,5.0,7.0,0,0,0,0,0,0.0,3,11,0,0,72.0,Partner,2,Elderly,278.0,1
1952.0,Graduated,72228.0,0,0,87.0,631.0,28.0,491.0,30.0,14.0,56.0,1.0,6.0,7.0,8.0,3.0,0,0,0,0,0,0.0,3,11,0,0,71.0,Not Partner,1,Elderly,1250.0,2
1987.0,Graduated,67605.0,0,0,84.0,336.0,28.0,282.0,184.0,54.0,54.0,1.0,2.0,8.0,6.0,1.0,0,0,0,0,0,0.0,3,11,0,0,36.0,Partner,2,Adult,938.0,2
1949.0,Post Graduated,62845.0,1,1,3.0,1099.0,0.0,45.0,0.0,0.0,34.0,10.0,3.0,4.0,10.0,8.0,0,1,0,0,0,0.0,3,11,0,2,74.0,Partner,4,Elderly,1178.0,1
1958.0,Graduated,65196.0,0,2,34.0,743.0,19.0,181.0,12.0,0.0,200.0,2.0,7.0,6.0,11.0,5.0,1,0,0,0,0,0.0,3,11,0,2,65.0,Partner,4,Elderly,1155.0,2
1987.0,Post Graduated,42000.0,0,0,23.0,124.0,83.0,267.0,85.0,59.0,35.0,2.0,5.0,2.0,11.0,5.0,0,0,0,0,0,0.0,3,11,1,0,36.0,Not Partner,1,Adult,653.0,2
1973.0,Post Graduated,35860.0,1,1,37.0,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,5.0,1,0,0,0,0,0.0,3,11,0,2,50.0,Not Partner,3,Adult,49.0,2
1964.0,Post Graduated,65526.0,0,1,22.0,397.0,19.0,69.0,12.0,0.0,9.0,1.0,4.0,4.0,8.0,2.0,0,0,0,0,0,0.0,3,11,0,1,59.0,Partner,3,Adult,506.0,3
1961.0,Graduated,16860.0,1,1,19.0,10.0,4.0,4.0,3.0,3.0,14.0,3.0,1.0,1.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,2,62.0,Partner,4,Elderly,38.0,0
1992.0,Graduated,83528.0,0,0,7.0,530.0,117.0,678.0,134.0,44.0,147.0,1.0,4.0,10.0,8.0,1.0,1,0,0,1,0,0.0,3,11,1,0,31.0,Not Partner,1,Adult,1650.0,1
1965.0,Graduated,64176.0,0,1,52.0,1215.0,33.0,249.0,64.0,116.0,149.0,8.0,8.0,9.0,8.0,6.0,0,0,0,0,0,0.0,3,11,0,1,58.0,Not Partner,2,Adult,1826.0,0
1956.0,Graduated,22304.0,0,0,91.0,3.0,2.0,7.0,0.0,4.0,2.0,1.0,1.0,0.0,2.0,8.0,0,0,0,0,0,0.0,3,11,0,0,67.0,Not Partner,1,Elderly,18.0,1
1978.0,Graduated,67023.0,0,0,93.0,444.0,44.0,382.0,11.0,8.0,17.0,1.0,3.0,7.0,13.0,2.0,0,0,0,0,0,0.0,3,11,0,0,45.0,Partner,2,Adult,906.0,2
1971.0,Post Graduated,32892.0,1,0,78.0,26.0,0.0,15.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,1,52.0,Partner,3,Adult,46.0,1
1966.0,Graduated,70713.0,0,1,23.0,736.0,114.0,279.0,82.0,76.0,190.0,6.0,5.0,6.0,8.0,3.0,0,0,0,0,0,0.0,3,11,0,1,57.0,Partner,3,Adult,1477.0,0
1955.0,Graduated,59925.0,0,1,83.0,473.0,21.0,176.0,19.0,21.0,56.0,3.0,9.0,2.0,9.0,6.0,0,0,0,0,0,0.0,3,11,0,1,68.0,Partner,3,Elderly,766.0,2
1953.0,Graduated,39722.0,0,1,92.0,32.0,0.0,5.0,2.0,0.0,8.0,2.0,2.0,0.0,3.0,5.0,0,0,0,0,0,0.0,3,11,0,1,70.0,Partner,3,Elderly,47.0,4
1958.0,Graduated,46610.0,0,0,4.0,288.0,10.0,30.0,4.0,10.0,125.0,1.0,6.0,1.0,6.0,6.0,0,0,0,0,0,0.0,3,11,0,0,65.0,Partner,2,Elderly,467.0,2
1961.0,Graduated,88347.0,0,0,32.0,1050.0,172.0,555.0,77.0,138.0,118.0,1.0,4.0,7.0,9.0,1.0,0,0,0,1,0,0.0,3,11,0,0,62.0,Partner,2,Elderly,2110.0,1
1981.0,Post Graduated,87171.0,0,0,27.0,1001.0,44.0,107.0,58.0,44.0,44.0,1.0,6.0,7.0,11.0,2.0,1,0,1,0,0,0.0,3,11,0,0,42.0,Partner,2,Adult,1298.0,0
1976.0,Graduated,26907.0,1,1,10.0,9.0,1.0,7.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,2,47.0,Partner,4,Adult,22.0,2
1968.0,Post Graduated,50014.0,1,0,9.0,234.0,14.0,77.0,19.0,10.0,42.0,2.0,4.0,1.0,8.0,5.0,0,0,0,0,0,0.0,3,11,0,1,55.0,Not Partner,2,Adult,396.0,4
1978.0,Post Graduated,41014.0,1,0,65.0,7.0,2.0,6.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,7.0,0,0,0,0,0,0.0,3,11,0,1,45.0,Partner,3,Adult,20.0,2
1965.0,Graduated,66294.0,0,0,68.0,251.0,108.0,334.0,65.0,92.0,117.0,1.0,4.0,3.0,5.0,2.0,0,0,0,0,0,0.0,3,11,0,0,58.0,Not Partner,1,Adult,967.0,4
1971.0,Graduated,36715.0,1,0,16.0,172.0,10.0,125.0,21.0,13.0,16.0,6.0,7.0,2.0,4.0,9.0,0,0,0,0,0,0.0,3,11,1,1,52.0,Partner,3,Adult,357.0,1
1956.0,Graduated,79456.0,0,0,12.0,565.0,42.0,548.0,64.0,83.0,99.0,1.0,5.0,6.0,4.0,3.0,0,0,0,0,0,0.0,3,11,1,0,67.0,Partner,2,Elderly,1401.0,0
1982.0,Graduated,40479.0,1,0,95.0,5.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0,0,0,0,0,0.0,3,11,0,1,41.0,Partner,3,Adult,15.0,0
1970.0,Post Graduated,75345.0,0,0,16.0,918.0,57.0,842.0,99.0,38.0,133.0,1.0,5.0,8.0,6.0,3.0,0,0,0,1,0,0.0,3,11,1,0,53.0,Not Partner,1,Adult,2087.0,0
1977.0,Graduated,54233.0,0,1,46.0,652.0,8.0,158.0,21.0,0.0,142.0,4.0,11.0,6.0,5.0,8.0,0,0,0,0,0,0.0,3,11,0,1,46.0,Partner,3,Adult,981.0,3
1970.0,Graduated,24163.0,1,1,3.0,4.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,4.0,0,0,0,0,0,0.0,3,11,0,2,53.0,Not Partner,3,Adult,17.0,2
1958.0,Post Graduated,84460.0,0,0,80.0,152.0,27.0,103.0,106.0,54.0,81.0,0.0,9.0,9.0,4.0,5.0,0,1,1,1,1,0.0,3,11,1,0,65.0,Partner,2,Elderly,523.0,0
1983.0,Graduated,43776.0,1,0,77.0,8.0,0.0,9.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,6.0,0,0,0,0,0,0.0,3,11,0,1,40.0,Partner,3,Adult,23.0,2
1958.0,Post Graduated,71691.0,0,0,0.0,336.0,130.0,411.0,226.22000000000025,32.0,43.0,1.0,4.0,7.0,5.0,2.0,0,0,0,0,0,0.0,3,11,1,0,65.0,Not Partner,1,Elderly,1178.2200000000003,1
1973.0,Post Graduated,85844.0,0,0,62.0,938.0,19.0,843.0,25.0,95.0,38.0,1.0,6.0,6.0,7.0,2.0,0,0,1,0,0,0.0,3,11,0,0,50.0,Partner,2,Adult,1958.0,2
1974.0,Post Graduated,39190.0,1,0,91.0,68.0,8.0,18.0,19.0,8.0,12.0,2.0,2.0,1.0,4.0,5.0,0,0,0,0,0,0.0,3,11,0,1,49.0,Not Partner,2,Adult,133.0,1
1959.0,Graduated,71367.0,0,0,24.0,227.0,23.0,389.0,42.0,21.0,75.0,1.0,4.0,5.0,7.0,2.0,0,0,0,0,0,0.0,3,11,0,0,64.0,Partner,2,Elderly,777.0,0
1972.0,Post Graduated,38578.0,1,1,2.0,38.0,4.0,22.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,2,51.0,Not Partner,3,Adult,73.0,1
1965.0,Post Graduated,57236.0,1,1,22.0,105.0,0.0,9.0,2.0,1.0,4.0,3.0,2.0,1.0,4.0,3.0,0,0,0,0,0,0.0,3,11,0,2,58.0,Partner,4,Adult,121.0,3
1979.0,Graduated,61825.0,0,1,56.0,162.0,50.0,100.0,55.0,30.0,27.0,1.0,4.0,2.0,8.0,4.0,0,0,0,0,0,0.0,3,11,0,1,44.0,Not Partner,2,Adult,424.0,2
1958.0,Graduated,79803.0,0,1,54.0,574.0,8.0,216.0,21.0,16.0,33.0,1.0,4.0,3.0,5.0,1.0,0,0,0,0,0,0.0,3,11,0,1,65.0,Not Partner,2,Elderly,868.0,2
1986.0,Graduated,80910.0,0,0,71.0,160.0,80.0,369.0,67.0,39.0,41.0,1.0,3.0,3.0,8.0,1.0,0,0,0,0,0,0.0,3,11,0,0,37.0,Not Partner,1,Adult,756.0,0
1982.0,Post Graduated,27590.0,1,0,38.0,6.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0,0,0,0,0,0.0,3,11,0,1,41.0,Partner,3,Adult,12.0,0
1979.0,Graduated,56775.0,0,1,62.0,614.0,35.0,160.0,58.0,35.0,35.0,2.0,5.0,8.0,10.0,5.0,0,0,0,0,0,0.0,3,11,0,1,44.0,Partner,3,Adult,937.0,4
1975.0,Graduated,83829.0,0,0,78.0,897.0,161.0,430.0,186.0,161.0,27.0,0.0,4.0,7.0,6.0,1.0,1,0,1,1,0,0.0,3,11,1,0,48.0,Not Partner,1,Adult,1862.0,0
1979.0,Graduated,54210.0,0,1,18.0,70.0,54.0,109.0,80.0,9.0,45.0,2.0,4.0,1.0,7.0,5.0,0,0,0,0,0,0.0,3,11,0,1,44.0,Partner,3,Adult,367.0,3
1986.0,Graduated,38508.0,1,0,95.0,120.0,19.0,206.0,25.0,19.0,54.0,6.0,7.0,2.0,5.0,8.0,0,0,0,0,0,0.0,3,11,0,1,37.0,Partner,3,Adult,443.0,2
1970.0,Graduated,53187.0,1,0,66.0,211.0,2.0,30.0,7.0,7.0,10.0,2.0,4.0,1.0,6.0,5.0,0,0,0,0,0,0.0,3,11,0,1,53.0,Partner,3,Adult,267.0,1
